,Supp Name,Score,Supplier Name,Sanctioned and Country Code,Sanctioned Name,Country Code
9683,"('GUP ""Vodokanal of St. Petersburg""', ('Volat (Giant)', 'BEL0066'))",32.0,"GUP ""Vodokanal of St. Petersburg""","('Volat (Giant)', 'BEL0066')",Volat (Giant),BEL0066
9684,"('GUP ""Vodokanal of St. Petersburg""', ('BNK (UK) Ltd', 'BEL0107'))",19.0,"GUP ""Vodokanal of St. Petersburg""","('BNK (UK) Ltd', 'BEL0107')",BNK (UK) Ltd,BEL0107
9685,"('GUP ""Vodokanal of St. Petersburg""', ('BNK (UK)', 'BEL0107'))",19.0,"GUP ""Vodokanal of St. Petersburg""","('BNK (UK)', 'BEL0107')",BNK (UK),BEL0107
9686,"('GUP ""Vodokanal of St. Petersburg""', ('BNK (UK) Limited', 'BEL0107'))",19.0,"GUP ""Vodokanal of St. Petersburg""","('BNK (UK) Limited', 'BEL0107')",BNK (UK) Limited,BEL0107
9687,"('GUP ""Vodokanal of St. Petersburg""', ('BNK UK', 'BEL0107'))",14.0,"GUP ""Vodokanal of St. Petersburg""","('BNK UK', 'BEL0107')",BNK UK,BEL0107
9688,"('GUP ""Vodokanal of St. Petersburg""', ('BNK UK Limited', 'BEL0107'))",14.0,"GUP ""Vodokanal of St. Petersburg""","('BNK UK Limited', 'BEL0107')",BNK UK Limited,BEL0107
9689,"('GUP ""Vodokanal of St. Petersburg""', ('BNK UK Ltd', 'BEL0107'))",14.0,"GUP ""Vodokanal of St. Petersburg""","('BNK UK Ltd', 'BEL0107')",BNK UK Ltd,BEL0107
9690,"('GUP ""Vodokanal of St. Petersburg""', ('BELAERONAVIGATSIA Republican Unitary Air Navigation Services Enterprise', 'BEL0108'))",29.0,"GUP ""Vodokanal of St. Petersburg""","('BELAERONAVIGATSIA Republican Unitary Air Navigation Services Enterprise', 'BEL0108')",BELAERONAVIGATSIA Republican Unitary Air Navigation Services Enterprise,BEL0108
9691,"('GUP ""Vodokanal of St. Petersburg""', ('BELAERONAVIGATSIA State-Owned Enterprise', 'BEL0108'))",36.0,"GUP ""Vodokanal of St. Petersburg""","('BELAERONAVIGATSIA State-Owned Enterprise', 'BEL0108')",BELAERONAVIGATSIA State-Owned Enterprise,BEL0108
9692,"('GUP ""Vodokanal of St. Petersburg""', ('JSC AGAT - Electromechanical Plant', 'BEL0109'))",26.0,"GUP ""Vodokanal of St. Petersburg""","('JSC AGAT - Electromechanical Plant', 'BEL0109')",JSC AGAT - Electromechanical Plant,BEL0109
9693,"('GUP ""Vodokanal of St. Petersburg""', ('Open Joint Stock Company  ""Belaruskali""', 'BEL0111'))",32.0,"GUP ""Vodokanal of St. Petersburg""","('Open Joint Stock Company  ""Belaruskali""', 'BEL0111')","Open Joint Stock Company  ""Belaruskali""",BEL0111
9694,"('GUP ""Vodokanal of St. Petersburg""', ('OJSC ""Belaruskali""', 'BEL0111'))",32.0,"GUP ""Vodokanal of St. Petersburg""","('OJSC ""Belaruskali""', 'BEL0111')","OJSC ""Belaruskali""",BEL0111
9695,"('GUP ""Vodokanal of St. Petersburg""', ('BANK DABRABYT JOINT STOCK COMPANY', 'BEL0120'))",21.0,"GUP ""Vodokanal of St. Petersburg""","('BANK DABRABYT JOINT STOCK COMPANY', 'BEL0120')",BANK DABRABYT JOINT STOCK COMPANY,BEL0120
9696,"('GUP ""Vodokanal of St. Petersburg""', ('CJSC BELBIZNESLIZING', 'BEL0121'))",20.0,"GUP ""Vodokanal of St. Petersburg""","('CJSC BELBIZNESLIZING', 'BEL0121')",CJSC BELBIZNESLIZING,BEL0121
9697,"('GUP ""Vodokanal of St. Petersburg""', ('INDUSTRIAL-COMMERCIAL PRIVATE UNITARY ENTERPRISE MINOTOR-SERVICE', 'BEL0122'))",29.0,"GUP ""Vodokanal of St. Petersburg""","('INDUSTRIAL-COMMERCIAL PRIVATE UNITARY ENTERPRISE MINOTOR-SERVICE', 'BEL0122')",INDUSTRIAL-COMMERCIAL PRIVATE UNITARY ENTERPRISE MINOTOR-SERVICE,BEL0122
9698,"('GUP ""Vodokanal of St. Petersburg""', ('JSC TRANSAVIAEXPORT AIRLINES', 'BEL0123'))",32.0,"GUP ""Vodokanal of St. Petersburg""","('JSC TRANSAVIAEXPORT AIRLINES', 'BEL0123')",JSC TRANSAVIAEXPORT AIRLINES,BEL0123
9699,"('GUP ""Vodokanal of St. Petersburg""', ('LIMITED LIABILITY COMPANY BELINVEST-ENGINEERING', 'BEL0124'))",34.0,"GUP ""Vodokanal of St. Petersburg""","('LIMITED LIABILITY COMPANY BELINVEST-ENGINEERING', 'BEL0124')",LIMITED LIABILITY COMPANY BELINVEST-ENGINEERING,BEL0124
9700,"('GUP ""Vodokanal of St. Petersburg""', ('OJSC KB RADAR-MANAGING COMPANY HOLDING RADAR SYSTEM', 'BEL0125'))",28.0,"GUP ""Vodokanal of St. Petersburg""","('OJSC KB RADAR-MANAGING COMPANY HOLDING RADAR SYSTEM', 'BEL0125')",OJSC KB RADAR-MANAGING COMPANY HOLDING RADAR SYSTEM,BEL0125
9701,"('GUP ""Vodokanal of St. Petersburg""', (""LORD'S RESISTANCE ARMY"", 'CAF0002'))",29.0,"GUP ""Vodokanal of St. Petersburg""","(""LORD'S RESISTANCE ARMY"", 'CAF0002')",LORD'S RESISTANCE ARMY,CAF0002
9702,"('GUP ""Vodokanal of St. Petersburg""', (""Lord's Resistance Movement (LRM)"", 'CAF0002'))",32.0,"GUP ""Vodokanal of St. Petersburg""","(""Lord's Resistance Movement (LRM)"", 'CAF0002')",Lord's Resistance Movement (LRM),CAF0002
9703,"('GUP ""Vodokanal of St. Petersburg""', (""Lord's Resistance Movement/Army (LRM/A)"", 'CAF0002'))",32.0,"GUP ""Vodokanal of St. Petersburg""","(""Lord's Resistance Movement/Army (LRM/A)"", 'CAF0002')",Lord's Resistance Movement/Army (LRM/A),CAF0002
9704,"('GUP ""Vodokanal of St. Petersburg""', ('LRA', 'CAF0002'))",14.0,"GUP ""Vodokanal of St. Petersburg""","('LRA', 'CAF0002')",LRA,CAF0002
9705,"('GUP ""Vodokanal of St. Petersburg""', ('Scientific Studies and Research Centre (SSRC)', 'CHW0006'))",29.0,"GUP ""Vodokanal of St. Petersburg""","('Scientific Studies and Research Centre (SSRC)', 'CHW0006')",Scientific Studies and Research Centre (SSRC),CHW0006
9706,"('GUP ""Vodokanal of St. Petersburg""', ('Center for Scientific Studies and Research (SSRC)', 'CHW0006'))",33.0,"GUP ""Vodokanal of St. Petersburg""","('Center for Scientific Studies and Research (SSRC)', 'CHW0006')",Center for Scientific Studies and Research (SSRC),CHW0006
9707,"('GUP ""Vodokanal of St. Petersburg""', ('Center for Study and Research (CERS)', 'CHW0006'))",37.0,"GUP ""Vodokanal of St. Petersburg""","('Center for Study and Research (CERS)', 'CHW0006')",Center for Study and Research (CERS),CHW0006
9708,"('GUP ""Vodokanal of St. Petersburg""', ('Scientific Research Council (SRC)', 'CHW0006'))",32.0,"GUP ""Vodokanal of St. Petersburg""","('Scientific Research Council (SRC)', 'CHW0006')",Scientific Research Council (SRC),CHW0006
9709,"('GUP ""Vodokanal of St. Petersburg""', ('Scientific Studies and Research Council', 'CHW0006'))",31.0,"GUP ""Vodokanal of St. Petersburg""","('Scientific Studies and Research Council', 'CHW0006')",Scientific Studies and Research Council,CHW0006
9710,"('GUP ""Vodokanal of St. Petersburg""', ('Syrian Scientific Research Council (SSRC)', 'CHW0006'))",34.0,"GUP ""Vodokanal of St. Petersburg""","('Syrian Scientific Research Council (SSRC)', 'CHW0006')",Syrian Scientific Research Council (SSRC),CHW0006
9711,"('GUP ""Vodokanal of St. Petersburg""', ('Centre de Recherche de Kaboun', 'CHW0006'))",18.0,"GUP ""Vodokanal of St. Petersburg""","('Centre de Recherche de Kaboun', 'CHW0006')",Centre de Recherche de Kaboun,CHW0006
9712,"('GUP ""Vodokanal of St. Petersburg""', (""Centre d'Etude et de Recherche Scientifique (CERS)"", 'CHW0006'))",24.0,"GUP ""Vodokanal of St. Petersburg""","(""Centre d'Etude et de Recherche Scientifique (CERS)"", 'CHW0006')",Centre d'Etude et de Recherche Scientifique (CERS),CHW0006
9713,"('GUP ""Vodokanal of St. Petersburg""', ('State Scientific Research Institute for Organic Chemistry and Technology (Gosniiokht)', 'CHW0017'))",22.0,"GUP ""Vodokanal of St. Petersburg""","('State Scientific Research Institute for Organic Chemistry and Technology (Gosniiokht)', 'CHW0017')",State Scientific Research Institute for Organic Chemistry and Technology (Gosniiokht),CHW0017
9714,"('GUP ""Vodokanal of St. Petersburg""', ('Federal State Unitary Enterprise ""State Research Institute of Organic Chemistry and Technology"" (GosNIIOKhT)', 'CHW0017'))",20.0,"GUP ""Vodokanal of St. Petersburg""","('Federal State Unitary Enterprise ""State Research Institute of Organic Chemistry and Technology"" (GosNIIOKhT)', 'CHW0017')","Federal State Unitary Enterprise ""State Research Institute of Organic Chemistry and Technology"" (GosNIIOKhT)",CHW0017
9715,"('GUP ""Vodokanal of St. Petersburg""', ('Abu Nidal Organisation', 'CTI0022'))",29.0,"GUP ""Vodokanal of St. Petersburg""","('Abu Nidal Organisation', 'CTI0022')",Abu Nidal Organisation,CTI0022
9716,"('GUP ""Vodokanal of St. Petersburg""', ('ANO', 'CTI0022'))",21.0,"GUP ""Vodokanal of St. Petersburg""","('ANO', 'CTI0022')",ANO,CTI0022
9717,"('GUP ""Vodokanal of St. Petersburg""', ('Al-Aqsa E.V.', 'CTI0023'))",24.0,"GUP ""Vodokanal of St. Petersburg""","('Al-Aqsa E.V.', 'CTI0023')",Al-Aqsa E.V.,CTI0023
9718,"('GUP ""Vodokanal of St. Petersburg""', (""Al-Aqsa Martyrs' Brigade"", 'CTI0024'))",41.0,"GUP ""Vodokanal of St. Petersburg""","(""Al-Aqsa Martyrs' Brigade"", 'CTI0024')",Al-Aqsa Martyrs' Brigade,CTI0024
9719,"('GUP ""Vodokanal of St. Petersburg""', ('Babbar Khalsa', 'CTI0025'))",21.0,"GUP ""Vodokanal of St. Petersburg""","('Babbar Khalsa', 'CTI0025')",Babbar Khalsa,CTI0025
9720,"('GUP ""Vodokanal of St. Petersburg""', ('Communist Party of the Philippines', 'CTI0026'))",38.0,"GUP ""Vodokanal of St. Petersburg""","('Communist Party of the Philippines', 'CTI0026')",Communist Party of the Philippines,CTI0026
9721,"('GUP ""Vodokanal of St. Petersburg""', (""Revolutionary Peoples' Liberation Party - Front (Devrimci Halk Kurtulus Partisi-Cephesi) (DHKP-C)"", 'CTI0027'))",21.0,"GUP ""Vodokanal of St. Petersburg""","(""Revolutionary Peoples' Liberation Party - Front (Devrimci Halk Kurtulus Partisi-Cephesi) (DHKP-C)"", 'CTI0027')",Revolutionary Peoples' Liberation Party - Front (Devrimci Halk Kurtulus Partisi-Cephesi) (DHKP-C),CTI0027
9722,"('GUP ""Vodokanal of St. Petersburg""', (""Revolutionary People's Liberation Front (DHKC)"", 'CTI0027'))",31.0,"GUP ""Vodokanal of St. Petersburg""","(""Revolutionary People's Liberation Front (DHKC)"", 'CTI0027')",Revolutionary People's Liberation Front (DHKC),CTI0027
9723,"('GUP ""Vodokanal of St. Petersburg""', (""Revolutionary People's Liberation Front/Armed Propaganda Units (DHKC/SPB)"", 'CTI0027'))",25.0,"GUP ""Vodokanal of St. Petersburg""","(""Revolutionary People's Liberation Front/Armed Propaganda Units (DHKC/SPB)"", 'CTI0027')",Revolutionary People's Liberation Front/Armed Propaganda Units (DHKC/SPB),CTI0027
9724,"('GUP ""Vodokanal of St. Petersburg""', (""Revolutionary People's Liberation Party (DHKP)"", 'CTI0027'))",31.0,"GUP ""Vodokanal of St. Petersburg""","(""Revolutionary People's Liberation Party (DHKP)"", 'CTI0027')",Revolutionary People's Liberation Party (DHKP),CTI0027
9725,"('GUP ""Vodokanal of St. Petersburg""', ('Directorate for Internal Security of the Iranian Ministry of Intelligence and Security', 'CTI0028'))",30.0,"GUP ""Vodokanal of St. Petersburg""","('Directorate for Internal Security of the Iranian Ministry of Intelligence and Security', 'CTI0028')",Directorate for Internal Security of the Iranian Ministry of Intelligence and Security,CTI0028
9726,"('GUP ""Vodokanal of St. Petersburg""', ('Ejercito de Liberacion Nacional (ELN)', 'CTI0029'))",36.0,"GUP ""Vodokanal of St. Petersburg""","('Ejercito de Liberacion Nacional (ELN)', 'CTI0029')",Ejercito de Liberacion Nacional (ELN),CTI0029
9727,"('GUP ""Vodokanal of St. Petersburg""', ('National Liberation Army', 'CTI0029'))",36.0,"GUP ""Vodokanal of St. Petersburg""","('National Liberation Army', 'CTI0029')",National Liberation Army,CTI0029
9728,"('GUP ""Vodokanal of St. Petersburg""', (""Al-Gama'a Al-Islamiyya"", 'CTI0030'))",21.0,"GUP ""Vodokanal of St. Petersburg""","(""Al-Gama'a Al-Islamiyya"", 'CTI0030')",Al-Gama'a Al-Islamiyya,CTI0030
9729,"('GUP ""Vodokanal of St. Petersburg""', (""Al Jama'a Al-Islamiya"", 'CTI0030'))",21.0,"GUP ""Vodokanal of St. Petersburg""","(""Al Jama'a Al-Islamiya"", 'CTI0030')",Al Jama'a Al-Islamiya,CTI0030
9730,"('GUP ""Vodokanal of St. Petersburg""', (""Al-jama'ah al-islamiyah"", 'CTI0030'))",20.0,"GUP ""Vodokanal of St. Petersburg""","(""Al-jama'ah al-islamiyah"", 'CTI0030')",Al-jama'ah al-islamiyah,CTI0030
9731,"('GUP ""Vodokanal of St. Petersburg""', ('GI', 'CTI0030'))",7.0,"GUP ""Vodokanal of St. Petersburg""","('GI', 'CTI0030')",GI,CTI0030
9732,"('GUP ""Vodokanal of St. Petersburg""', ('IG', 'CTI0030'))",7.0,"GUP ""Vodokanal of St. Petersburg""","('IG', 'CTI0030')",IG,CTI0030
9733,"('GUP ""Vodokanal of St. Petersburg""', ('The Islamic Group', 'CTI0030'))",15.384615384615385,"GUP ""Vodokanal of St. Petersburg""","('The Islamic Group', 'CTI0030')",The Islamic Group,CTI0030
9734,"('GUP ""Vodokanal of St. Petersburg""', ('Hamas including Izz al-Din al-Qassam Brigades', 'CTI0031'))",28.0,"GUP ""Vodokanal of St. Petersburg""","('Hamas including Izz al-Din al-Qassam Brigades', 'CTI0031')",Hamas including Izz al-Din al-Qassam Brigades,CTI0031
9735,"('GUP ""Vodokanal of St. Petersburg""', ('Hizballah', 'CTI0032'))",17.0,"GUP ""Vodokanal of St. Petersburg""","('Hizballah', 'CTI0032')",Hizballah,CTI0032
9736,"('GUP ""Vodokanal of St. Petersburg""', ('Hezbollah', 'CTI0032'))",11.0,"GUP ""Vodokanal of St. Petersburg""","('Hezbollah', 'CTI0032')",Hezbollah,CTI0032
9737,"('GUP ""Vodokanal of St. Petersburg""', ('Hizbullah', 'CTI0032'))",17.0,"GUP ""Vodokanal of St. Petersburg""","('Hizbullah', 'CTI0032')",Hizbullah,CTI0032
9738,"('GUP ""Vodokanal of St. Petersburg""', ('Hizbul Mujahideen (HM)', 'CTI0033'))",26.0,"GUP ""Vodokanal of St. Petersburg""","('Hizbul Mujahideen (HM)', 'CTI0033')",Hizbul Mujahideen (HM),CTI0033
9739,"('GUP ""Vodokanal of St. Petersburg""', (""The Great Eastern Islamic Raiders' Front"", 'CTI0034'))",28.0,"GUP ""Vodokanal of St. Petersburg""","(""The Great Eastern Islamic Raiders' Front"", 'CTI0034')",The Great Eastern Islamic Raiders' Front,CTI0034
9740,"('GUP ""Vodokanal of St. Petersburg""', ('IBDA-C', 'CTI0034'))",25.0,"GUP ""Vodokanal of St. Petersburg""","('IBDA-C', 'CTI0034')",IBDA-C,CTI0034
9741,"('GUP ""Vodokanal of St. Petersburg""', ('Islami Buyukdogu Akincilar Cephesi', 'CTI0034'))",20.0,"GUP ""Vodokanal of St. Petersburg""","('Islami Buyukdogu Akincilar Cephesi', 'CTI0034')",Islami Buyukdogu Akincilar Cephesi,CTI0034
9742,"('GUP ""Vodokanal of St. Petersburg""', ('Khalistan Zindabad Force (KZF)', 'CTI0035'))",26.0,"GUP ""Vodokanal of St. Petersburg""","('Khalistan Zindabad Force (KZF)', 'CTI0035')",Khalistan Zindabad Force (KZF),CTI0035
9743,"('GUP ""Vodokanal of St. Petersburg""', ('Partiya Karkeren Kurdistane (PKK)', 'CTI0036'))",28.0,"GUP ""Vodokanal of St. Petersburg""","('Partiya Karkeren Kurdistane (PKK)', 'CTI0036')",Partiya Karkeren Kurdistane (PKK),CTI0036
9744,"('GUP ""Vodokanal of St. Petersburg""', (""Kurdistan Workers' Party"", 'CTI0036'))",37.0,"GUP ""Vodokanal of St. Petersburg""","(""Kurdistan Workers' Party"", 'CTI0036')",Kurdistan Workers' Party,CTI0036
9745,"('GUP ""Vodokanal of St. Petersburg""', ('Liberation Tigers of Tamil Eelam (LTTE)', 'CTI0037'))",35.0,"GUP ""Vodokanal of St. Petersburg""","('Liberation Tigers of Tamil Eelam (LTTE)', 'CTI0037')",Liberation Tigers of Tamil Eelam (LTTE),CTI0037
9746,"('GUP ""Vodokanal of St. Petersburg""', ('Palestinian Islamic Jihad (PIJ)', 'CTI0038'))",25.0,"GUP ""Vodokanal of St. Petersburg""","('Palestinian Islamic Jihad (PIJ)', 'CTI0038')",Palestinian Islamic Jihad (PIJ),CTI0038
9747,"('GUP ""Vodokanal of St. Petersburg""', ('The Popular Front for Liberation of Palestine - General Command', 'CTI0039'))",32.0,"GUP ""Vodokanal of St. Petersburg""","('The Popular Front for Liberation of Palestine - General Command', 'CTI0039')",The Popular Front for Liberation of Palestine - General Command,CTI0039
9748,"('GUP ""Vodokanal of St. Petersburg""', ('PFLP - General Command', 'CTI0039'))",22.0,"GUP ""Vodokanal of St. Petersburg""","('PFLP - General Command', 'CTI0039')",PFLP - General Command,CTI0039
9749,"('GUP ""Vodokanal of St. Petersburg""', ('The Popular Front for Liberation of Palestine (PFLP)', 'CTI0040'))",32.0,"GUP ""Vodokanal of St. Petersburg""","('The Popular Front for Liberation of Palestine (PFLP)', 'CTI0040')",The Popular Front for Liberation of Palestine (PFLP),CTI0040
9750,"('GUP ""Vodokanal of St. Petersburg""', ('Sendero Luminoso (SL)', 'CTI0041'))",36.0,"GUP ""Vodokanal of St. Petersburg""","('Sendero Luminoso (SL)', 'CTI0041')",Sendero Luminoso (SL),CTI0041
9751,"('GUP ""Vodokanal of St. Petersburg""', ('Teyrebazen Azadiya Kurdistan (TAK)', 'CTI0042'))",24.0,"GUP ""Vodokanal of St. Petersburg""","('Teyrebazen Azadiya Kurdistan (TAK)', 'CTI0042')",Teyrebazen Azadiya Kurdistan (TAK),CTI0042
9752,"('GUP ""Vodokanal of St. Petersburg""', ('Kurdistan Freedom Falcons', 'CTI0042'))",35.0,"GUP ""Vodokanal of St. Petersburg""","('Kurdistan Freedom Falcons', 'CTI0042')",Kurdistan Freedom Falcons,CTI0042
9753,"('GUP ""Vodokanal of St. Petersburg""', ('Kurdistan Freedom Hawks', 'CTI0042'))",37.0,"GUP ""Vodokanal of St. Petersburg""","('Kurdistan Freedom Hawks', 'CTI0042')",Kurdistan Freedom Hawks,CTI0042
9754,"('GUP ""Vodokanal of St. Petersburg""', ('Euskadi Ta Askatasuna (ETA)', 'CTI0043'))",31.0,"GUP ""Vodokanal of St. Petersburg""","('Euskadi Ta Askatasuna (ETA)', 'CTI0043')",Euskadi Ta Askatasuna (ETA),CTI0043
9755,"('GUP ""Vodokanal of St. Petersburg""', ('Basque Homeland and Liberty', 'CTI0043'))",26.0,"GUP ""Vodokanal of St. Petersburg""","('Basque Homeland and Liberty', 'CTI0043')",Basque Homeland and Liberty,CTI0043
9756,"('GUP ""Vodokanal of St. Petersburg""', ('Tianjin Huaying Haitai Science and Technology Development Co. Ltd', 'CYB0003'))",30.0,"GUP ""Vodokanal of St. Petersburg""","('Tianjin Huaying Haitai Science and Technology Development Co. Ltd', 'CYB0003')",Tianjin Huaying Haitai Science and Technology Development Co. Ltd,CYB0003
9757,"('GUP ""Vodokanal of St. Petersburg""', ('APT10', 'CYB0003'))",13.0,"GUP ""Vodokanal of St. Petersburg""","('APT10', 'CYB0003')",APT10,CYB0003
9758,"('GUP ""Vodokanal of St. Petersburg""', ('CVNX', 'CYB0003'))",13.0,"GUP ""Vodokanal of St. Petersburg""","('CVNX', 'CYB0003')",CVNX,CYB0003
9759,"('GUP ""Vodokanal of St. Petersburg""', ('Haitai Technology Development Co. Ltd', 'CYB0003'))",24.0,"GUP ""Vodokanal of St. Petersburg""","('Haitai Technology Development Co. Ltd', 'CYB0003')",Haitai Technology Development Co. Ltd,CYB0003
9760,"('GUP ""Vodokanal of St. Petersburg""', ('MenuPass', 'CYB0003'))",18.0,"GUP ""Vodokanal of St. Petersburg""","('MenuPass', 'CYB0003')",MenuPass,CYB0003
9761,"('GUP ""Vodokanal of St. Petersburg""', ('Potassium', 'CYB0003'))",29.0,"GUP ""Vodokanal of St. Petersburg""","('Potassium', 'CYB0003')",Potassium,CYB0003
9762,"('GUP ""Vodokanal of St. Petersburg""', ('Red Apollo', 'CYB0003'))",22.0,"GUP ""Vodokanal of St. Petersburg""","('Red Apollo', 'CYB0003')",Red Apollo,CYB0003
9763,"('GUP ""Vodokanal of St. Petersburg""', ('Stone Panda', 'CYB0003'))",32.0,"GUP ""Vodokanal of St. Petersburg""","('Stone Panda', 'CYB0003')",Stone Panda,CYB0003
9764,"('GUP ""Vodokanal of St. Petersburg""', ('Chosun Expo (APT 38)', 'CYB0004'))",27.0,"GUP ""Vodokanal of St. Petersburg""","('Chosun Expo (APT 38)', 'CYB0004')",Chosun Expo (APT 38),CYB0004
9765,"('GUP ""Vodokanal of St. Petersburg""', ('Chosen Expo', 'CYB0004'))",22.0,"GUP ""Vodokanal of St. Petersburg""","('Chosen Expo', 'CYB0004')",Chosen Expo,CYB0004
9766,"('GUP ""Vodokanal of St. Petersburg""', ('Korean Export Joint Venture', 'CYB0004'))",42.0,"GUP ""Vodokanal of St. Petersburg""","('Korean Export Joint Venture', 'CYB0004')",Korean Export Joint Venture,CYB0004
9767,"('GUP ""Vodokanal of St. Petersburg""', (""Main Centre for Special Technologies (GTsST) of the Main Directorate of the General Staff of the Armed Forces of the Russian Federation (GU/GRU) ('SANDWORM')"", 'CYB0009'))",18.0,"GUP ""Vodokanal of St. Petersburg""","(""Main Centre for Special Technologies (GTsST) of the Main Directorate of the General Staff of the Armed Forces of the Russian Federation (GU/GRU) ('SANDWORM')"", 'CYB0009')",Main Centre for Special Technologies (GTsST) of the Main Directorate of the General Staff of the Armed Forces of the Russian Federation (GU/GRU) ('SANDWORM'),CYB0009
9768,"('GUP ""Vodokanal of St. Petersburg""', ('BlackEnergy Group', 'CYB0009'))",23.0,"GUP ""Vodokanal of St. Petersburg""","('BlackEnergy Group', 'CYB0009')",BlackEnergy Group,CYB0009
9769,"('GUP ""Vodokanal of St. Petersburg""', ('Field Post Number 74455', 'CYB0009'))",24.0,"GUP ""Vodokanal of St. Petersburg""","('Field Post Number 74455', 'CYB0009')",Field Post Number 74455,CYB0009
9770,"('GUP ""Vodokanal of St. Petersburg""', ('Olympic Destroyer', 'CYB0009'))",28.0,"GUP ""Vodokanal of St. Petersburg""","('Olympic Destroyer', 'CYB0009')",Olympic Destroyer,CYB0009
9771,"('GUP ""Vodokanal of St. Petersburg""', ('Quedagh', 'CYB0009'))",18.0,"GUP ""Vodokanal of St. Petersburg""","('Quedagh', 'CYB0009')",Quedagh,CYB0009
9772,"('GUP ""Vodokanal of St. Petersburg""', ('Sandworm Team', 'CYB0009'))",26.0,"GUP ""Vodokanal of St. Petersburg""","('Sandworm Team', 'CYB0009')",Sandworm Team,CYB0009
9773,"('GUP ""Vodokanal of St. Petersburg""', ('Telebots', 'CYB0009'))",18.0,"GUP ""Vodokanal of St. Petersburg""","('Telebots', 'CYB0009')",Telebots,CYB0009
9774,"('GUP ""Vodokanal of St. Petersburg""', ('Voodoo Bear', 'CYB0009'))",30.0,"GUP ""Vodokanal of St. Petersburg""","('Voodoo Bear', 'CYB0009')",Voodoo Bear,CYB0009
9775,"('GUP ""Vodokanal of St. Petersburg""', ('GRU 85th Main Special Service Centre (GTsSS) (APT 28)', 'CYB0012'))",24.0,"GUP ""Vodokanal of St. Petersburg""","('GRU 85th Main Special Service Centre (GTsSS) (APT 28)', 'CYB0012')",GRU 85th Main Special Service Centre (GTsSS) (APT 28),CYB0012
9776,"('GUP ""Vodokanal of St. Petersburg""', ('APT28 (Advanced Persistent Threat)', 'CYB0012'))",31.0,"GUP ""Vodokanal of St. Petersburg""","('APT28 (Advanced Persistent Threat)', 'CYB0012')",APT28 (Advanced Persistent Threat),CYB0012
9777,"('GUP ""Vodokanal of St. Petersburg""', ('FANCY BEARS', 'CYB0012'))",32.0,"GUP ""Vodokanal of St. Petersburg""","('FANCY BEARS', 'CYB0012')",FANCY BEARS,CYB0012
9778,"('GUP ""Vodokanal of St. Petersburg""', ('IRON TWILIGHT', 'CYB0012'))",26.0,"GUP ""Vodokanal of St. Petersburg""","('IRON TWILIGHT', 'CYB0012')",IRON TWILIGHT,CYB0012
9779,"('GUP ""Vodokanal of St. Petersburg""', ('Pawn Storm', 'CYB0012'))",33.0,"GUP ""Vodokanal of St. Petersburg""","('Pawn Storm', 'CYB0012')",Pawn Storm,CYB0012
9780,"('GUP ""Vodokanal of St. Petersburg""', ('Sednit', 'CYB0012'))",19.0,"GUP ""Vodokanal of St. Petersburg""","('Sednit', 'CYB0012')",Sednit,CYB0012
9781,"('GUP ""Vodokanal of St. Petersburg""', ('Sofacy Group', 'CYB0012'))",21.0,"GUP ""Vodokanal of St. Petersburg""","('Sofacy Group', 'CYB0012')",Sofacy Group,CYB0012
